year,month,day,julday,lat,lon,updep,lowdep,depth,gear,mesh,dataset_ID,Cglac1_abunm2,Cglac2_abunm2,Cglac3_abunm2,Cglac4_abunm2,Cglac5_abunm2,Cglac6_abunm2,Cglac6f_abunm2,Cglac6m_abunm2,Chypc1_abunm2,Chypc2_abunm2,Chypc3_abunm2,Chypc4_abunm2,Chypc5_abunm2,Chypc6_abunm2,Chypc6f_abunm2,Chypc6m_abunm2,Cgla_abunm2,Chyp_abunm2
2014,9,14.0,257.0,46.85517,-62.89633,0.0,54.0,62.0,Ring net 0.75m xbow (0.75 m),202,34,,,,272.7108,,,,,,,272.7108,8181.2753999999995,818.127,,,,272.7108,9272.1132
2014,9,15.0,258.0,47.78117,-64.03067,0.0,74.0,84.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,2739.332,144.17419999999998,,,,0.0,2883.5062
2014,9,16.0,259.0,48.68165,-68.5338,0.0,320.0,346.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,271.072,1626.4959999999999,,542.1759999999999,0.0,0.0,0.0,0.0,6777.0560000000005,7996.896000000001,,3252.9919999999997,0.0,2439.744,18026.944
2014,9,17.0,260.0,47.94183,-65.046,0.0,75.0,80.0,Ring net 0.75m xbow (0.75 m),202,34,,,,126.81,126.81,,,,,,,951.0675,126.81,,63.405,,253.62,1141.2825
2014,9,20.0,263.0,43.8838,-62.8832,0.0,258.0,265.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,226.3434,1810.8246,,,,,0.0,2037.168
2014,9,21.0,264.0,42.4742,-61.4321,0.0,1000.0,2755.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,135.8,45.3,,,,0.0,181.10000000000002
2014,9,21.0,264.0,42.8317,-61.7321,0.0,1000.0,1100.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,185.0,61.699999999999996,,,,0.0,246.7
2014,9,24.0,267.0,47.37833,-62.86617,0.0,50.0,50.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,0.0,,,,,,129.345,3363.0200000000004,258.695,,129.345,,0.0,3880.4049999999997
2014,9,24.0,267.0,48.69722,-68.53835,0.0,320.0,340.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,1077.888,2155.744,,0.0,718.592,0.0,0.0,0.0,8622.976,1796.448,,359.296,0.0,3952.224,10778.720000000001
2014,9,30.0,273.0,46.9583,-60.2173,0.0,68.0,82.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,88.0736,396.3312,,,,,0.0,484.40479999999997
2014,9,30.0,273.0,47.0244,-60.117,0.0,184.0,190.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,198.5544,11119.083200000001,198.5544,,,,0.0,11516.192000000001
2014,9,30.0,273.0,47.1023,-59.9887,0.0,335.0,337.0,Ring net 0.75m xbow (0.75 m),202,34,,,,288.3345,,,,,,,288.3345,5766.9580000000005,720.8530000000001,,288.3345,,288.3345,7064.4800000000005
2014,9,30.0,273.0,47.2716,-59.7816,0.0,481.0,472.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,181.0965,8329.765599999999,3259.4965,,2172.9656,,0.0,13943.3242
2014,10,1.0,274.0,45.1568,-59.1757,0.0,94.0,103.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,42.4692,,,,254.8058,42.4692,,,,42.4692,297.27500000000003
2014,10,1.0,274.0,45.4914,-59.5176,0.0,127.0,143.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,43.1165,,,,,0.0,43.1165
2014,10,1.0,274.0,45.658,-59.7032,0.0,124.0,140.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,63.401199999999996,,,,,0.0,63.401199999999996
2014,10,1.0,274.0,47.4339,-59.5609,0.0,478.0,479.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,9416.3132,1991.9216000000001,,905.4276000000001,,0.0,12313.6624
2014,10,1.0,274.0,47.5845,-59.342,0.0,252.0,264.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,43.7724,,,,175.14,744.3072,87.57,,43.7724,,43.7724,1050.7896
2014,10,1.0,274.0,48.66422,-68.55155,0.0,320.0,339.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,272.704,2181.728,,0.0,0.0,0.0,0.0,0.0,11726.720000000001,9545.024,,7090.592000000001,0.0,2454.432,28362.336
2014,10,2.0,275.0,44.1346,-58.179,0.0,765.0,796.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,127.3725,,,,,0.0,127.3725
2014,10,2.0,275.0,44.8154,-58.8513,0.0,249.0,259.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,344.9148,43.126799999999996,,,,0.0,388.0416
2014,10,3.0,276.0,43.4736,-57.5269,0.0,1000.0,4736.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,37.699999999999996,37.699999999999996,,,,0.0,75.39999999999999
2014,10,7.0,280.0,43.0001,-65.4812,0.0,105.0,116.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,113.1795,,,,,0.0,113.1795
2014,10,7.0,280.0,48.68987,-68.5755,0.0,320.0,340.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,181.088,1629.728,,181.088,543.232,0.0,0.0,181.088,10321.696,7605.472,,3440.576,0.0,2535.136,21548.832000000002
2014,10,8.0,281.0,44.2658,-63.3196,0.0,142.0,153.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,45.2696,,,,,0.0,45.2696
2014,10,21.0,294.0,48.66683,-68.55535,0.0,320.0,336.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,718.592,2874.3360000000002,,359.296,0.0,0.0,0.0,0.0,14012.352,6107.936,,6107.936,0.0,3952.224,26228.224000000002
2014,10,28.0,301.0,47.00101,-61.75681,0.0,40.5,43.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2014,10,28.0,301.0,47.16755,-62.2547,0.0,37.8,40.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,51.268139999999995,,0.0,0.0,0.0,0.0,51.268139999999995,1127.92932,0.0,,0.0,0.0,51.268139999999995,1179.1974599999999
2014,10,28.0,301.0,47.33249,-62.75338,0.0,48.9,52.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,626.09115,626.09115,,0.0,0.0,0.0,0.0,0.0,1565.23032,0.0,,0.0,0.0,1252.1823,1565.23032
2014,10,28.0,301.0,47.49727,-63.25223,0.0,77.2,82.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,316.7516,0.0,,0.0,0.0,0.0,0.0,0.0,4751.32032,316.7516,,0.0,0.0,316.7516,5068.07192
2014,10,28.0,301.0,47.66164,-63.75095,0.0,64.7,68.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,705.4888,0.0,,0.0,0.0,0.0,705.4888
2014,10,28.0,301.0,47.77743,-64.03101,0.0,81.8,82.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,446.70161999999993,0.0,,0.0,0.0,0.0,446.70161999999993
2014,10,28.0,301.0,47.83241,-64.25186,0.0,39.9,43.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2014,10,28.0,301.0,48.66788,-68.57687,0.0,320.0,340.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,1077.888,2155.744,,359.296,0.0,0.0,0.0,0.0,4670.784,7904.384,,1437.152,0.0,3592.928,14012.32
2014,10,29.0,302.0,46.74282,-60.99817,0.0,58.8,67.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,914.4282,0.0,,0.0,0.0,0.0,914.4282
2014,10,29.0,302.0,46.83256,-61.25039,0.0,61.8,65.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,627.7335,,0.0,0.0,0.0,0.0,0.0,1883.20668,0.0,,0.0,0.0,627.7335,1883.20668
2014,10,29.0,302.0,46.91621,-61.50063,0.0,52.5,56.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2014,10,29.0,302.0,46.95196,-60.21746,0.0,77.6,80.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,130.81807999999998,0.0,,0.0,130.81807999999998,0.0,0.0,0.0,1308.19632,0.0,,0.0,130.81807999999998,261.63615999999996,1439.0144
2014,10,29.0,302.0,47.01027,-60.13866,0.0,162.8,165.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,317.24836000000005,4441.5096,317.24836000000005,,317.24836000000005,0.0,0.0,5393.254680000001
2014,10,30.0,303.0,47.1027,-60.00744,0.0,325.4,329.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,3588.5112,1076.5533599999999,,358.85112,0.0,0.0,0.0,358.85112,11124.35218,717.70224,,358.85112,0.0,5023.915679999999,12559.756660000001
2014,10,30.0,303.0,47.26426,-59.7866,0.0,465.6,471.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,1245.99216,,0.0,0.0,0.0,0.0,623.01936,11837.08848,2492.03088,,1245.99216,0.0,1245.99216,16198.13088
2014,10,30.0,303.0,47.43977,-59.56356,0.0,477.6,482.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,224.42424,0.0,,0.0,0.0,0.0,0.0,0.0,9425.9136,2917.56288,,897.69696,0.0,224.42424,13241.17344
2014,10,30.0,303.0,47.5872,-59.3467,0.0,261.2,267.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,180.80264,120.5438,,0.0,0.0,0.0,0.0,120.5438,602.69288,60.25883999999999,,0.0,0.0,301.34644,783.4955199999999
2014,10,31.0,304.0,48.20651,-61.59728,0.0,297.4,300.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,1072.8110199999999,3218.4627999999993,,0.0,0.0,0.0,0.0,0.0,8582.577379999999,357.59376,,357.59376,0.0,4291.273819999999,9297.7649
2014,10,31.0,304.0,48.35011,-61.44469,0.0,402.1,405.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,1610.0084,536.68287,,536.68287,536.68287,0.0,0.0,0.0,32200.00716,9660.01019,,1073.32553,0.0,3220.0570100000004,42933.342880000004
2014,10,31.0,304.0,48.50637,-61.29591,0.0,416.8,419.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,399.87792,399.87792,,0.0,0.0,0.0,0.0,0.0,27991.95456,11996.546,,5598.37424,0.0,799.75584,45586.874800000005
2014,10,31.0,304.0,48.64679,-61.13306,0.0,379.3,383.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,315.38795,630.81383,,0.0,0.0,0.0,0.0,0.0,13246.74906,1261.58973,,0.0,0.0,946.2017800000001,14508.338790000002
2014,10,31.0,304.0,48.79321,-60.96114,0.0,238.0,242.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,900.8776,900.8776,,900.8776,0.0,0.0,0.0,1351.2926,27476.4336,1801.7314,,450.4388,0.0,2702.6328000000003,31079.896399999998
2014,11,1.0,305.0,49.33805,-58.49928,0.0,58.0,62.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2014,11,1.0,305.0,49.46631,-58.71574,0.0,126.3,129.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2014,11,1.0,305.0,49.60238,-58.96169,0.0,190.4,195.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2693.60784,,0.0,0.0,0.0,2693.60784
2014,11,1.0,305.0,49.72505,-59.21481,0.0,226.4,229.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4940.47816,0.0,,0.0,0.0,0.0,4940.47816
2014,11,1.0,305.0,49.84705,-59.45016,0.0,264.1,267.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,354.58066,709.18773,,354.58066,0.0,0.0,0.0,1063.76839,15247.47017,1772.95612,,354.58066,0.0,1418.34905,18438.775340000004
2014,11,1.0,305.0,49.98,-59.68838,0.0,138.1,143.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,307.88014,,0.0,0.0,0.0,0.0,0.0,923.64042,0.0,,0.0,0.0,307.88014,923.64042
2014,11,1.0,305.0,50.10004,-59.91602,0.0,121.5,124.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,134.9865,269.973,,0.0,0.0,0.0,0.0,0.0,944.89335,134.9865,,0.0,0.0,404.95950000000005,1079.87985
2014,11,4.0,308.0,49.21291,-64.78865,0.0,234.2,235.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,427.1808,,0.0,0.0,0.0,0.0,0.0,5126.029079999999,854.33818,,0.0,0.0,427.1808,5980.36726
2014,11,4.0,308.0,49.24101,-66.1959,0.0,181.5,185.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,545.1352499999999,0.0,,0.0,0.0,0.0,0.0,0.0,817.6938,0.0,,272.55855,0.0,545.1352499999999,1090.25235
2014,11,4.0,308.0,49.30985,-64.69305,0.0,376.4,384.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,893.0842799999999,1339.6076,,0.0,0.0,0.0,0.0,446.52331999999996,16075.366479999999,5804.991359999999,,4018.8227999999995,0.0,2232.69188,26345.703959999995
2014,11,4.0,308.0,49.40093,-66.20865,0.0,345.0,349.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,13912.9185,7180.8645,,2244.018,448.8105,0.0,23786.611500000003
2014,11,4.0,308.0,49.42722,-64.6038,0.0,374.5,378.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,2129.59425,2839.459,,0.0,0.0,0.0,0.0,0.0,14197.220099999999,6388.7453000000005,,3194.3726500000002,0.0,4969.05325,23780.33805
2014,11,4.0,308.0,49.54628,-64.51663,0.0,295.7,301.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,1791.43931,,447.86722,0.0,0.0,0.0,0.0,8061.491679999999,4478.61306,,895.73444,0.0,2239.30653,13435.839179999999
2014,11,4.0,308.0,49.54998,-66.2329,0.0,333.6,338.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,889.4109600000002,,0.0,0.0,0.0,0.0,444.72216000000003,16898.908320000002,4891.77696,,1778.8219200000003,0.0,889.4109600000002,24014.22936
2014,11,4.0,308.0,49.66583,-64.41362,0.0,166.4,169.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,442.07488,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,442.07488,0.0
2014,11,4.0,308.0,49.7123,-66.25084,0.0,341.4,344.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,1418.79012,1418.79012,,709.39506,0.0,0.0,0.0,0.0,19153.63248,10640.891759999999,,4965.76542,0.0,3546.9752999999996,34760.28966
2014,11,5.0,309.0,48.58073,-68.49296,0.0,38.2,49.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2014,11,5.0,309.0,48.63548,-68.5429,0.0,214.2,249.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,286.85663999999997,,1577.66868,573.69186,0.0,0.0,0.0,286.85663999999997,573.69186,,286.85663999999997,0.0,2438.2171799999996,1147.4051399999998
2014,11,5.0,309.0,48.68215,-68.58747,0.0,336.8,343.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,331.17544,,993.49264,993.49264,0.0,0.0,0.0,6292.1986400000005,8279.2176,,1987.01896,0.0,2318.1607200000003,16558.4352
2014,11,5.0,309.0,49.87853,-66.28193,0.0,276.1,280.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,2114.70512,,0.0,0.0,0.0,0.0,0.0,14802.85301,3524.49933,,2819.58842,0.0,2114.70512,21146.94076
2014,11,5.0,309.0,50.0445,-66.29713,0.0,113.2,117.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2014,11,6.0,310.0,48.71702,-68.62457,0.0,343.5,348.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,617.30385,1234.6077,,617.30385,925.97295,0.0,0.0,0.0,9259.62645,6481.7419500000005,,2469.2154,0.0,3395.18835,18210.5838
2014,11,6.0,310.0,48.75224,-68.66629,0.0,344.0,347.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,716.0704,,358.0352,0.0,0.0,0.0,358.0352,5370.6312,3580.4208000000003,,2864.3504,0.0,1074.1055999999999,12173.437600000001
2014,11,6.0,310.0,48.7868,-68.71013,0.0,148.4,152.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,134.91044,0.0,,269.80604,0.0,0.0,0.0,0.0,134.91044,0.0,,0.0,0.0,404.71648,134.91044
2014,11,6.0,310.0,48.82609,-68.75213,0.0,114.1,128.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2014,11,11.0,315.0,62.6013,4.69083,0.0,180.0,188.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.99999992,0.0,,0.0,0.0,0.0,7.99999992
2014,11,12.0,316.0,63.1928,3.39517,0.0,200.0,1016.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,0.0,,0.0,0.0,0.0,8.0
2014,11,12.0,316.0,63.3108,3.13333,0.0,200.0,1079.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,0.0,0.0,0.0,16.0
2014,11,12.0,316.0,63.9003,1.802,0.0,200.0,1791.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,0.0,,0.0,0.0,0.0,8.0
2014,11,19.0,323.0,73.4975,19.3457,0.0,470.0,476.0,WP II-56 cm,180,35,0.0,0.0,0.0,511.99999993999995,767.99999991,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1279.99999985,0.0
2014,11,19.0,323.0,74.001,19.2193,0.0,130.0,138.0,WP II-56 cm,180,35,0.0,0.0,0.0,320.00000006,384.00000001999996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,703.99999995,0.0
2014,11,20.0,324.0,48.82777,-68.2306,0.0,320.0,360.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,359.296,1077.888,,718.592,359.296,0.0,0.0,718.592,6826.527999999999,8263.68,,2155.744,0.0,2515.072,17964.544
2014,11,20.0,324.0,72.0005,19.6945,0.0,300.0,309.0,WP II-56 cm,180,35,0.0,0.0,0.0,32.0000001,96.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,128.0000001,0.0
2014,12,5.0,339.0,44.2675,-63.3175,0.0,155.0,156.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,56.5905,,,,,0.0,56.5905
2014,12,16.0,350.0,44.2675,-63.3175,0.0,151.0,156.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,,98.8446,,,,0.0,98.8446
2014,12,16.0,350.0,48.78457,-68.20377,0.0,320.0,354.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,0.0,0.0,,905.408,0.0,0.0,0.0,0.0,13128.48,5432.4800000000005,,2716.224,1358.112,905.408,22635.296
2015,1,15.0,15.0,64.1343,1.25833,0.0,200.0,2423.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.0,0.0
2015,1,18.0,18.0,48.66577,-68.58195,0.0,333.1,335.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,450.95078,0.0,,0.0,901.90156,0.0,0.0,0.0,10822.68548,1352.8523400000001,,5411.34274,901.90156,1352.8523400000001,18488.782120000003
2015,1,19.0,19.0,71.9988,19.683,0.0,300.0,307.0,WP II-56 cm,180,35,0.0,0.0,0.0,0.0,15.999999899999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,15.999999899999999,0.0
2015,1,20.0,20.0,74.0003,19.2155,0.0,130.0,138.0,WP II-56 cm,180,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.00000006,0.0,,0.0,0.0,0.0,8.00000006
2015,1,30.0,30.0,44.2675,-63.3175,0.0,154.0,156.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,88.4576,,,,,0.0,88.4576
2015,2,18.0,49.0,44.2675,-63.3175,0.0,157.0,158.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,86.1773,86.1773,,,,,0.0,172.3546
2015,3,5.0,64.0,44.25728,-63.32673,0.0,145.0,151.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,113.10000000000001,113.10000000000001,,,,,0.0,226.20000000000002
2015,3,14.0,73.0,63.0738,3.658,0.0,200.0,979.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,8.0
2015,3,14.0,73.0,63.4285,2.86683,0.0,200.0,1202.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,0.0,8.0
2015,3,14.0,73.0,63.9007,1.8075,0.0,200.0,1814.0,WP II-56 cm,180,36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,8.0,0.0,0.0,24.0
2015,3,21.0,80.0,73.5003,19.3282,0.0,470.0,477.0,WP II-56 cm,180,35,0.0,0.0,0.0,64.00000011,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,64.00000011,0.0
2015,3,21.0,80.0,73.9973,19.224,0.0,130.0,140.0,WP II-56 cm,180,35,0.0,0.0,0.0,0.0,0.0,,15.999999990000001,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,15.999999990000001,0.0
2015,3,22.0,81.0,41.3904,-66.15796,0.0,120.0,176.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,69.672,,,,,,,0.0,69.672
2015,3,27.0,86.0,44.25637,-63.32362,0.0,140.0,149.0,Ring net 0.75m xbow (0.75 m),202,34,814.212,90.468,,,,,,,,,90.468,,,,,,904.68,90.468
2015,4,13.0,103.0,44.2675,-63.3175,0.0,142.0,151.0,Ring net 0.75m xbow (0.75 m),202,34,7398.185799999999,2868.684,,,,,,,905.9032,1358.8548,452.9516,,,,,,10266.8698,2717.7096
2015,4,16.0,106.0,48.8191,-68.21822,0.0,320.0,360.0,Ring net 0.75m (0.75 m),202,34,0.0,0.0,0.0,135.552,0.0,,0.0,0.0,0.0,0.0,0.0,7319.2,10165.568,,3795.136,0.0,135.552,21279.904000000002
2015,4,18.0,108.0,42.44922,-65.48582,0.0,89.0,103.0,Ring net 0.75m xbow (0.75 m),202,34,777.5573999999999,1069.1392,,,,,,,,388.77869999999996,1360.721,,,,,,1846.6966000000002,1749.4996999999998
2015,4,18.0,108.0,42.75989,-65.48164,0.0,90.0,102.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,201.006,301.509,,,,,,0.0,502.515
2015,4,18.0,108.0,42.99995,-65.47755,0.0,97.0,116.0,Ring net 0.75m xbow (0.75 m),202,34,1243.5884999999998,339.1605,,,,,56.5316,,113.0535,1074.0131000000001,1356.642,56.5316,56.5316,,,,1639.2805999999998,2656.7718
2015,4,18.0,108.0,43.24652,-65.47729,0.0,52.0,63.0,Ring net 0.75m xbow (0.75 m),202,34,3843.4759999999997,791.3048,,,,,,,113.04280000000001,2486.9572,1582.6096,,,,,,4634.7807999999995,4182.6096
2015,4,18.0,108.0,44.2668,-63.31603,0.0,142.0,159.0,Ring net 0.75m xbow (0.75 m),202,34,5637.5846,1166.4022,,,,,,,680.393,4665.5804,291.59700000000004,194.398,97.199,,,,6803.9868,5929.1674
2015,4,19.0,109.0,41.86566,-65.35206,0.0,1000.0,1838.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,144.2,,1153.4,432.5,,,,,0.0,1730.1
2015,4,19.0,109.0,41.9999,-65.50925,0.0,1137.0,26.0,Ring net 0.75m xbow (0.75 m),202,34,780.5504999999999,,,,,,,,,,3122.2019999999998,780.5504999999999,,,,,780.5504999999999,3902.7525
2015,4,19.0,109.0,42.1327,-65.49989,0.0,195.0,176.0,Ring net 0.75m xbow (0.75 m),202,34,2264.808,3623.6849999999995,,,,,,,,4529.616,3623.6849999999995,452.9655,,,,,5888.4929999999995,8606.2665
2015,4,20.0,110.0,42.47478,-61.43347,0.0,1000.0,2706.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,257.2,257.2,1028.8,771.5999999999999,,,,0.0,2314.8
2015,4,20.0,110.0,44.6937,-63.6403,0.0,65.0,71.0,Ring net 0.75m xbow (0.75 m),202,34,676.0649999999999,,,,,,,,,338.03249999999997,338.03249999999997,,,,,,676.0649999999999,676.0649999999999
2015,4,21.0,111.0,42.83185,-61.73307,0.0,1000.0,1075.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,386.90000000000003,580.4,2708.4,3288.8,193.5,,,,0.0,7158.0
2015,4,21.0,111.0,43.18205,-62.09842,0.0,100.0,99.0,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,226.24,,226.24,452.48999999999995,,,,,0.0,904.9699999999999
2015,4,21.0,111.0,43.47603,-62.45311,0.0,73.0,84.0,Ring net 0.75m xbow (0.75 m),202,34,337.3257,337.3257,,,,,,,,,,2361.258,,,,,674.6514,2361.258
2015,4,21.0,111.0,43.88309,-62.8837,0.0,270.0,260.0,Ring net 0.75m xbow (0.75 m),202,34,1761.777,677.592,,,,,,,406.56600000000003,1897.29,3116.988,948.645,,,,,2439.369,6369.489
2015,4,22.0,112.0,44.26656,-63.31646,0.0,144.0,153.0,Ring net 0.75m xbow (0.75 m),202,34,17572.5216,8110.3968,,,,,,,3041.3952,13179.384,6420.7296,1351.728,337.9392,,,,25682.9184,24331.176
