year,month,day,julday,lat,lon,updep,lowdep,depth,gear,mesh,dataset_ID,Cglac1_abunm2,Cglac2_abunm2,Cglac3_abunm2,Cglac4_abunm2,Cglac5_abunm2,Cglac6_abunm2,Cglac6f_abunm2,Cglac6m_abunm2,Chypc1_abunm2,Chypc2_abunm2,Chypc3_abunm2,Chypc4_abunm2,Chypc5_abunm2,Chypc6_abunm2,Chypc6f_abunm2,Chypc6m_abunm2,Cgla_abunm2,Chyp_abunm2,Cglac1_abunm2_corr,Cglac2_abunm2_corr,Cglac3_abunm2_corr,Cglac4_abunm2_corr,Cglac5_abunm2_corr,Cglac6_abunm2_corr,Cglac6f_abunm2_corr,Cglac6m_abunm2_corr,Chypc1_abunm2_corr,Chypc2_abunm2_corr,Chypc3_abunm2_corr,Chypc4_abunm2_corr,Chypc5_abunm2_corr,Chypc6_abunm2_corr,Chypc6f_abunm2_corr,Chypc6m_abunm2_corr,Cgla_abunm2_corr,Chyp_abunm2_corr
2013,9,1,244,71.4259,-156.515,0,26,29,ring net,150,16,221,52,10.4,5.2,23.4,,2.6,0,0,0,0,0,0,,0,0,314.6,0,221.0987493,52.00017913,10.40000001,5.2,23.4,,2.6,0,0,0,0,0,0,,0,0,314.6989285,0
2013,9,1,244,71.4775,-156.751,0,114,150,ring net,150,16,20599.8,16393.2,3648,1539,1824,,0,0,0,0,0,136.8,0,,0,0,44004,136.8,20609.0046,16393.25647,3648.000005,1539,1824,,0,0,0,0,0,136.8,0,,0,0,44013.26107,136.8
2013,9,1,244,71.4823,-156.741,57,98,150,tucker trawl,350,16,1799.9,19163.4,9647.3,3858.1,2829,,1029.1,127.1,0,0,0,1541.6,258.3,,0,0,38453.9,1799.9,,33287.17225,9888.901701,3858.518563,2829.000188,,1029.100002,127.1000059,,0,0,1541.600283,258.3,,0,0,51019.79271,1799.900283
2013,9,1,244,71.4851,-156.7376,0,57,150,tucker trawl,350,16,14187.3,24515.7,10681.8,4554.3,877.8,,176.7,0,0,0,0,1048.8,0,,0,0,54993.6,1048.8,,42584.21411,10949.30915,4554.794094,877.8000582,,176.7000004,0,,0,0,1048.800192,0,,0,0,59142.81741,1048.800192
2013,9,1,244,71.5415,-156.9911,0,60,127,tucker trawl,350,16,6324,8634,3132,534,354,,0,0,0,0,0,120,60,,0,0,18978,180,,14997.41409,3210.436094,534.0579334,354.0000235,,0,0,,0,0,120.000022,60,,0,0,19095.90814,180.000022
2013,9,1,244,71.5436,-156.9866,60,96,127,tucker trawl,350,16,208.8,838.8,1504.8,1119.6,3740.4,,979.2,0,0,0,0,2343.6,0,,0,0,8391.6,2343.6,,1457.010764,1542.485388,1119.721465,3740.400248,,979.200002,0,,0,0,2343.60043,0,,0,0,8838.817867,2343.60043
2013,9,1,244,71.5465,-156.9769,0,85,125,ring net,150,16,9630.5,7981.5,3833.5,1020,1878.5,,0,0,0,0,0,153,0,,0,0,24344,153,9634.803192,7981.527494,3833.500005,1020,1878.5,,0,0,0,0,0,153,0,,0,0,24348.33069,153
2013,9,1,244,71.6311,-157.3421,0,39,65,tucker trawl,350,16,912.6,1228.5,464.1,42.9,128.7,,27.3,0,0,0,0,58.5,0,,0,0,2804.1,58.5,,2133.92671,475.7226664,42.9046542,128.7000085,,27.30000006,0,,0,0,58.50001073,0,,0,0,2808.554039,58.50001073
2013,9,1,244,71.6327,-157.3365,39,66,65,tucker trawl,350,16,29.7,1803.6,1004.4,488.7,812.7,,280.8,0,0,0,29.7,72.9,59.4,,72.9,0,4419.9,234.9,,3132.885807,1029.553644,488.7530188,812.7000539,,280.8000006,0,,0,30.6591478,72.90001337,59.4,,72.9,0,5744.692524,235.8591612
2013,9,1,244,71.6357,-157.3256,0,55,65,ring net,150,16,2986.5,1996.5,1056,225.5,473,,22,0,0,0,0,44,0,,0,0,6759.5,44,2987.834456,1996.506877,1056.000001,225.5,473,,22,0,0,0,0,44,0,,0,0,6760.841335,44
2013,9,2,245,71.2415,28.7715,0,390,406,WP II-56 cm,180,35,0,0,0,0,0,,0,0,0,0,0,15.99999999,47.99999997,,8.00000019,0,0,72.00000015,0,0,0,0,0,,0,0,0,0,0,15.99999999,47.99999997,,8.00000019,0,0,72.00000015
2013,9,2,245,73.0003,28.4845,0,345,356,WP II-56 cm,180,35,0,0,0,0,0,,0,0,0,0,0,128.0000001,0,,8.00000007,0,0,136.0000002,0,0,0,0,0,,0,0,0,0,0,128.0000001,0,,8.00000007,0,0,136.0000002
2013,9,5,248,47.353,-60.22333,0,300,311,Ring net 0.75m xbow (0.75 m),202,34,,,,100.17,,,196.515,50.07,,,,1897.725,246.6,,,,346.755,2144.325,,,,100.17,,,196.515,50.07,,,,1897.725,246.6,,,,346.755,2144.325
2013,9,6,249,47.14517,-60.651,0,216,185,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,208.3104,1613.088,,,,,0,1821.3984,,,,,,,,,,,208.3112009,1613.088,,,,,0,1821.399201
2013,9,8,251,46.3385,-61.47083,0,52,61,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,458.614,,,,,0,458.614,,,,,,,,,,,,458.614,,,,,0,458.614
2013,9,9,252,45.78367,-61.63483,0,25,34,Ring net 0.75m xbow (0.75 m),202,34,,,,96.545,,,,,,,,43.2,,,,,96.545,43.2,,,,96.54500002,,,,,,,,43.2,,,,,96.54500002,43.2
2013,9,10,253,48.6807,-68.57232,0,320,340,Ring net 0.75m (0.75 m),202,34,,,,,1741.184,,316.576,,,,,3007.488,14246.016,,3165.792,,2057.76,20419.296,,,,,1741.184,,316.576,,,,,3007.488,14246.016,,3165.792,,2057.76,20419.296
2013,9,11,254,45.9055,-62.67983,0,34,44,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,43.2004,,,,,0,43.2004,,,,,,,,,,,,43.2004,,,,,0,43.2004
2013,9,14,257,46.7725,-63.23467,0,42,50,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,2161.3809,88.074,,,,0,2249.4549,,,,,,,,,,,,2161.3809,88.074,,,,0,2249.4549
2013,9,15,258,47.78167,-64.0255,0,74,83,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,685.943,,,,,0,685.943,,,,,,,,,,,,685.943,,,,,0,685.943
2013,9,17,260,79.2812,33.0905,0,210,214,WP II-56 cm,180,35,0,384.0000001,2560,512,2944,,640.0000001,0,0,128.0000001,0,31.99999992,119.9999999,,7.99999998,0,7039.999999,287.9999999,0,384.0474421,2560.000441,512,2944,,640.0000001,0,0,128.0058828,0,31.99999992,119.9999999,,7.99999998,0,7040.047883,288.0058826
2013,9,18,261,79.2648,27.2542,0,305,310,WP II-56 cm,180,35,255.9999999,383.9999999,2560,1920,1792,,255.9999999,0,0,128,128,1024,95.99999989,,0,0,7167.999999,1376,257.8234548,384.0474419,2560.000441,1920,1792,,255.9999999,0,0,128.0058826,128.0000361,1024,95.99999989,,0,0,7169.871337,1376.005919
2013,9,19,262,79.9663,33.658,0,190,196,WP II-56 cm,180,35,0,0,2688,1408,896.0000001,,128.0000001,0,0,0,0,1152,23.99999991,,0,0,5120,1176,0,0,2688.000462,1408,896.0000001,,128.0000001,0,0,0,0,1152,23.99999991,,0,0,5120.000463,1176
2013,9,20,263,47.33433,-63.22817,0,60,66,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,120.462,,,,2307.192,155.181,,,,120.462,2462.373,,,,,,,,120.462,,,,2307.192,155.181,,,,120.462,2462.373
2013,9,21,264,44.3995,-63.451,0,72,86,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,150.9048,,,,,0,150.9048,,,,,,,,,,,,150.9048,,,,,0,150.9048
2013,9,22,265,43.7629,-62.7517,0,194,207,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,135.7418,,,,,0,135.7418,,,,,,,,,,,,135.7418,,,,,0,135.7418
2013,9,22,265,43.8794,-62.8786,0,265,269,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,11770.7435,1810.8775,,,,0,13581.621,,,,,,,,,,,,11770.7435,1810.8775,,,,0,13581.621
2013,9,22,265,44.2608,-63.3113,0,132,148,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,177.3024,,,,,0,177.3024,,,,,,,,,,,,177.3024,,,,,0,177.3024
2013,9,22,265,47.8115,-62.50867,0,66,72,Ring net 0.75m xbow (0.75 m),202,34,,,,,35.5344,,,,,,,174.5832,,,,,35.5344,174.5832,,,,,35.5344,,,,,,,174.5832,,,,,35.5344,174.5832
2013,9,23,266,42.4748,-61.433,0,1065,2783,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,226.3125,90.525,,135.7875,,0,452.625,,,,,,,,,,,,226.3125,90.525,,135.7875,,0,452.625
2013,9,23,266,42.7334,-61.6161,0,1000,1650,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,,22.6,,,,0,22.6,,,,,,,,,,,,,22.6,,,,0,22.6
2013,9,23,266,42.8314,-61.7332,0,1000,1080,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,41.2,41.2,,,,0,82.4,,,,,,,,,,,,41.2,41.2,,,,0,82.4
2013,9,23,266,48.09783,-63.39633,0,60,70,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,350.19,72.786,,,,0,422.976,,,,,,,,,,,,350.19,72.786,,,,0,422.976
2013,9,24,267,48.67353,-68.56933,0,320,340,Ring net 0.75m (0.75 m),202,34,,,,,452.704,,,226.368,,,,2942.592,13354.848,,3168.96,,679.072,19466.4,,,,,452.704,,,226.368,,,,2942.592,13354.848,,3168.96,,679.072,19466.4
2013,9,24,267,48.999,-63.897,0,325,341,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,1358.175,1810.9,,452.725,,0,3621.8,,,,,,,,,,,,1358.175,1810.9,,452.725,,0,3621.8
2013,9,25,268,43.7088,-59.0005,0,817,785,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,28.2682,113.1545,,,,0,141.4227,,,,,,,,,,,,28.2682,113.1545,,,,0,141.4227
2013,9,25,268,43.7897,-58.8995,0,1000,1950,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,99.9,59.9,,,,0,159.8,,,,,,,,,,,,99.9,59.9,,,,0,159.8
2013,9,25,268,44.0002,-59.0196,0,417,424,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,79.8972,39.9486,,,,0,119.8458,,,,,,,,,,,,79.8972,39.9486,,,,0,119.8458
2013,9,25,268,48.436,-62.46383,0,355,361,Ring net 0.75m xbow (0.75 m),202,34,,,,128.95375,430.02925,,,,,,,2624.63925,2627.2485,,172.1395,,558.983,5424.02725,,,,128.95375,430.02925,,,,,,,2624.63925,2627.2485,,172.1395,,558.983,5424.02725
2013,9,26,269,43.4701,-57.5202,0,1000,3628,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,45.3,,,,,,0,45.3,,,,,,,,,,,45.30017417,,,,,,0,45.30017417
2013,9,26,269,43.8599,-58.7302,0,1000,1146,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,40,20,,20,,0,80,,,,,,,,,,,,40,20,,20,,0,80
2013,9,27,270,44.1299,-58.1717,0,857,847,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,45.2496,135.8345,,,,0,181.0841,,,,,,,,,,,,45.2496,135.8345,,,,0,181.0841
2013,9,27,270,44.8101,-58.8497,0,232,262,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,370.0632,123.3544,,,,0,493.4176,,,,,,,,,,,,370.0632,123.3544,,,,0,493.4176
2013,9,27,270,45.1501,-59.169,0,76,87,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,212.344,,,,,0,212.344,,,,,,,,,,,,212.344,,,,,0,212.344
2013,9,27,270,45.4921,-59.5067,0,136,154,Ring net 0.75m xbow (0.75 m),202,34,,,,,61.676,,,,,,61.676,801.8288,,,,,61.676,863.5048,,,,,61.676,,,,,,61.67623713,801.8288,,,,,61.676,863.5050371
2013,9,28,271,45.6501,-59.7009,0,149,156,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,396.1314,,,,,0,396.1314,,,,,,,,,,,,396.1314,,,,,0,396.1314
2013,9,28,271,45.8203,-59.8511,0,83,93,Ring net 0.75m xbow (0.75 m),202,34,,,,82.3111,,,,,,,,,,,,,82.3111,0,,,,82.31110002,,,,,,,,,,,,,82.31110002,0
2013,9,28,271,46.3003,-59.0723,0,140,158,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,185.29,,,,,0,185.29,,,,,,,,,,,,185.29,,,,,0,185.29
2013,9,28,271,46.9499,-60.2061,0,69,84,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,484.7181,,,,,0,484.7181,,,,,,,,,,,,484.7181,,,,,0,484.7181
2013,9,29,272,47.0181,-60.109,0,176,185,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,226.3536,7356.7296,452.7248,,,,0,8035.808,,,,,,,,,,,226.3544703,7356.7296,452.7248,,,,0,8035.80887
2013,9,29,272,47.1006,-59.9916,0,323,340,Ring net 0.75m xbow (0.75 m),202,34,,,,301.8112,754.528,,,,,,,4074.4835,1056.3392,,150.9056,,1056.3392,5281.7283,,,,301.8112001,754.528,,,,,,,4074.4835,1056.3392,,150.9056,,1056.3392,5281.7283
2013,9,29,272,47.2649,-59.7779,0,456,470,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,4879.6104,3795.2424,,542.184,,0,9217.0368,,,,,,,,,,,,4879.6104,3795.2424,,542.184,,0,9217.0368
2013,9,29,272,47.4311,-59.5517,0,466,477,Ring net 0.75m xbow (0.75 m),202,34,,,,135.5594,,,,,,,,4337.4348,3930.8032,,542.191,,135.5594,8810.429,,,,135.5594,,,,,,,,4337.4348,3930.8032,,542.191,,135.5594,8810.429
2013,9,29,272,47.5792,-59.3394,0,249,267,Ring net 0.75m xbow (0.75 m),202,34,,,,,113.1705,,,,,,,188.6424,113.1705,,,,113.1705,301.8129,,,,,113.1705,,,,,,,188.6424,113.1705,,,,113.1705,301.8129
2013,10,1,274,48.66953,-68.57228,0,320,340,Ring net 0.75m (0.75 m),202,34,,,,,679.072,,452.704,,,,,3168.96,11544,,1131.776,,1131.776,15844.736,,,,,679.072,,452.704,,,,,3168.96,11544,,1131.776,,1131.776,15844.736
2013,10,5,278,42.76,-65.4814,0,89,103,Ring net 0.75m xbow (0.75 m),202,34,,,,,150.9084,,,,,,,,,,,,150.9084,0,,,,,150.9084,,,,,,,,,,,,150.9084,0
2013,10,5,278,43.009,-65.479,0,106,119,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,337.8538,,,,,0,337.8538,,,,,,,,,,,,337.8538,,,,,0,337.8538
2013,10,5,278,43.2494,-65.4791,0,47,60,Ring net 0.75m xbow (0.75 m),202,34,,,,82.3158,,,,,,,,,,,,,82.3158,0,,,,82.31580002,,,,,,,,,,,,,82.31580002,0
2013,10,6,279,41.8597,-65.3541,0,1000,1850,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,,42.5,,,,0,42.5,,,,,,,,,,,,,42.5,,,,0,42.5
2013,10,6,279,41.9993,-65.5098,0,1000,1083,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,123.4,61.7,,,,0,185.1,,,,,,,,,,,,123.4,61.7,,,,0,185.1
2013,10,6,279,42.129,-65.5019,0,205,206,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,45.264,,,,,0,45.264,,,,,,,,,,,,45.264,,,,,0,45.264
2013,10,9,282,44.2606,-63.3096,0,136,151,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,113.1792,,,,,0,113.1792,,,,,,,,,,,,113.1792,,,,,0,113.1792
2013,10,9,282,44.4,-63.4518,0,71,86,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,61.6777,,,,,,0,61.6777,,,,,,,,,,,61.67793713,,,,,,0,61.67793713
2013,10,11,284,48.6601,-68.58275,0,320,340,Ring net 0.75m (0.75 m),202,34,,,,,474.88,,,158.304,,,,3482.368,14562.592,,2690.912,,633.184,20735.872,,,,,474.88,,,158.304,,,,3482.368,14562.592,,2690.912,,633.184,20735.872
2013,10,17,290,48.66928,-68.58122,0,320,340,Ring net 0.75m (0.75 m),202,34,,,,,226.368,,226.368,,,,,905.408,11996.704,,2716.224,,452.736,15618.336,,,,,226.368,,226.368,,,,,905.408,11996.704,,2716.224,,452.736,15618.336
2013,10,22,295,49.60017,-58.96567,0,192.9,194,Ring net 0.75m (0.75 m),202,34,,,,,272.52912,,272.52912,,,,,,,,,,545.05824,0,,,,,272.52912,,272.52912,,,,,,,,,,545.05824,0
2013,10,22,295,49.726,-59.21467,0,227.1,228,Ring net 0.75m (0.75 m),202,34,,,,545.01729,817.53729,,,,,,,1362.57729,272.52,,,,1362.55458,1635.09729,,,,545.0172901,817.53729,,,,,,,1362.57729,272.52,,,,1362.55458,1635.09729
2013,10,22,295,49.84817,-59.44733,0,265.5,266,Ring net 0.75m (0.75 m),202,34,,,,1067.38965,1778.98275,,355.79655,,,,355.79655,11385.4365,7471.701,,1067.38965,,3202.16895,20280.3237,,,,1067.38965,1778.98275,,355.79655,,,,355.7979179,11385.4365,7471.701,,1067.38965,,3202.16895,20280.32507
2013,11,1,305,48.6265,-68.539,0,210.2,214,Ring net 0.75m (0.75 m),202,34,,,,,177.28268,,,,,,,1240.99978,5673.17188,,1063.7171,354.56536,177.28268,8332.45412,,,,,177.28268,,,,,,,1240.99978,5673.17188,,1063.7171,354.56536,177.28268,8332.45412
2013,11,1,305,48.66783,-68.58083,0,334.8,338,Ring net 0.75m (0.75 m),202,34,,,,,398.17764,,530.89236,132.71472,,,,5441.77224,14068.99908,,1725.42528,,1061.78472,21236.1966,,,,,398.17764,,530.89236,132.71472,,,,5441.77224,14068.99908,,1725.42528,,1061.78472,21236.1966
2013,11,1,305,48.7085,-68.62517,0,344,348,Ring net 0.75m (0.75 m),202,34,,,,,674.1712,,224.7352,,,,224.7352,5842.7368,17528.2104,,4269.6936,,898.9064,27865.376,,,,,674.1712,,224.7352,,,,224.736064,5842.7368,17528.2104,,4269.6936,,898.9064,27865.37686
2013,11,1,305,48.7505,-68.66633,0,346.1,351,Ring net 0.75m (0.75 m),202,34,,,,,676.52167,,270.61559,,,,,2300.14599,11230.11436,,3111.95815,135.29049,947.13726,16777.50899,,,,,676.52167,,270.61559,,,,,2300.14599,11230.11436,,3111.95815,135.29049,947.13726,16777.50899
2013,11,1,305,48.78767,-68.70767,0,148.1,153,Ring net 0.75m (0.75 m),202,34,,,,,,,,321.56953,,,,160.77736,,,,,321.56953,160.77736,,,,,,,,321.56953,,,,160.77736,,,,,321.56953,160.77736
2013,11,1,305,48.82467,-68.74933,0,133.9,135,Ring net 0.75m (0.75 m),202,34,,,,,66.29389,,198.86828,66.29389,,,,198.86828,331.45606,,,,331.45606,530.32434,,,,,66.29389,,198.86828,66.29389,,,,198.86828,331.45606,,,,331.45606,530.32434
2013,11,1,305,49.39933,-66.21283,0,344,347,Ring net 0.75m (0.75 m),202,34,,,,,1125.8776,,450.3648,,,,,3602.8152,20265.7624,,3152.4504,,1576.2424,27021.028,,,,,1125.8776,,450.3648,,,,,3602.8152,20265.7624,,3152.4504,,1576.2424,27021.028
2013,11,2,306,49.21567,-64.78433,0,244.2,247,Ring net 0.75m (0.75 m),202,34,,,,,194.67624,,,,,,,389.35248,2141.41422,,194.67624,,194.67624,2725.44294,,,,,194.67624,,,,,,,389.35248,2141.41422,,194.67624,,194.67624,2725.44294
2013,11,2,306,49.31117,-64.67917,0,380.7,382,Ring net 0.75m (0.75 m),202,34,,,,,881.13015,,,,,,,3083.89842,11013.91749,,3524.44446,,881.13015,17622.26037,,,,,881.13015,,,,,,,3083.89842,11013.91749,,3524.44446,,881.13015,17622.26037
2013,11,2,306,49.54883,-66.2335,0,334.4,336,Ring net 0.75m (0.75 m),202,34,,,,135.2648,676.29056,,541.02576,,,,135.2648,6221.87984,19341.96352,,2028.87168,135.2648,1352.58112,27863.24464,,,,135.2648,676.29056,,541.02576,,,,135.2653201,6221.87984,19341.96352,,2028.87168,135.2648,1352.58112,27863.24516
2013,11,2,306,49.7175,-66.24767,0,343.2,346,Ring net 0.75m (0.75 m),202,34,,,,,1232.74008,,,,,,,4930.926,10390.2084,,880.51392,176.09592,1232.74008,16377.74424,,,,,1232.74008,,,,,,,4930.926,10390.2084,,880.51392,176.09592,1232.74008,16377.74424
2013,11,2,306,49.878,-66.25833,0,274.5,275,Ring net 0.75m (0.75 m),202,34,,,,,,,,,,,,2992.5441,7345.3455,,544.08645,,0,10881.97605,,,,,,,,,,,,2992.5441,7345.3455,,544.08645,,0,10881.97605
2013,11,3,307,49.4325,-64.61167,0,371.3,372,Ring net 0.75m (0.75 m),202,34,,,,,358.86145,,179.44929,,,,,9330.84326,12740.19412,,1256.07077,,538.31074,23327.10815,,,,,358.86145,,179.44929,,,,,9330.84326,12740.19412,,1256.07077,,538.31074,23327.10815
2013,11,3,307,49.54917,-64.51233,0,297.5,301,Ring net 0.75m (0.75 m),202,34,,,,319.634,958.93175,,,,,,319.634,4475.02475,7671.454,,1278.56575,,1278.56575,13744.6785,,,,319.6340001,958.93175,,,,,,319.6352289,4475.02475,7671.454,,1278.56575,,1278.56575,13744.67973
2013,11,4,308,48.20933,-61.60117,0,299.9,303,Ring net 0.75m (0.75 m),202,34,,,,,1127.624,,,225.5248,,,,4285.00119,4059.47639,,676.5744,,1353.1488,9021.05198,,,,,1127.624,,,225.5248,,,,4285.00119,4059.47639,,676.5744,,1353.1488,9021.05198
2013,11,4,308,48.348,-61.437,0,402.1,405,Ring net 0.75m (0.75 m),202,34,,,,318.34257,1273.33007,,,318.34257,,,,9549.95542,14324.93313,,636.64493,,1910.01521,24511.53348,,,,318.3425701,1273.33007,,,318.34257,,,,9549.95542,14324.93313,,636.64493,,1910.01521,24511.53348
2013,11,4,308,48.497,-61.29233,0,415.2,418,Ring net 0.75m (0.75 m),202,34,,,,,622.1772,,311.10936,,,,,8710.4808,10265.94456,,1866.5316,311.10936,933.28656,21154.06632,,,,,622.1772,,311.10936,,,,,8710.4808,10265.94456,,1866.5316,311.10936,933.28656,21154.06632
2013,11,4,308,48.64117,-61.127,0,382.3,384,Ring net 0.75m (0.75 m),202,34,,,,,,,,,,,,6159.50291,4448.55749,,1026.59019,,0,11634.65059,,,,,,,,,,,,6159.50291,4448.55749,,1026.59019,,0,11634.65059
2013,11,4,308,48.78717,-60.96733,0,250.7,254,Ring net 0.75m (0.75 m),202,34,,,,1483.06599,1235.90086,,247.1902,247.1902,,,,7168.18989,2718.96685,,247.1902,,3213.34725,10134.34694,,,,1483.06599,1235.90086,,247.1902,247.1902,,,,7168.18989,2718.96685,,247.1902,,3213.34725,10134.34694
2013,11,7,311,46.743,-60.99767,0,57.8,66,Ring net 0.75m (0.75 m),202,34,,,,,219.1487,,,,,,,438.29162,,,,,219.1487,438.29162,,,,,219.1487,,,,,,,438.29162,,,,,219.1487,438.29162
2013,11,7,311,46.8375,-61.24883,0,61.1,63,Ring net 0.75m (0.75 m),202,34,,,,,,,,,,,,1256.03881,157.00256,,,,0,1413.04137,,,,,,,,,,,,1256.03881,157.00256,,,,0,1413.04137
2013,11,7,311,47.1675,-62.2495,0,38,42,Ring net 0.75m (0.75 m),202,34,,,,,,,,,,,,53.4926,,,,,0,53.4926,,,,,,,,,,,,53.4926,,,,,0,53.4926
2013,11,7,311,47.50183,-63.24933,0,77.6,82,Ring net 0.75m (0.75 m),202,34,,,,,,,,,,,,271.26632,,,,,0,271.26632,,,,,,,,,,,,271.26632,,,,,0,271.26632
2013,11,7,311,47.66717,-63.74917,0,64.9,68,Ring net 0.75m (0.75 m),202,34,,,,,,,175.14563,,,,,175.14563,,,,,175.14563,175.14563,,,,,,,175.14563,,,,,175.14563,,,,,175.14563,175.14563
2013,11,8,312,47.01667,-60.1325,0,172.7,173,Ring net 0.75m (0.75 m),202,34,,,,,344.32926,,344.32926,,,,,4476.384,688.67579,,,,688.65852,5165.05979,,,,,344.32926,,344.32926,,,,,4476.384,688.67579,,,,688.65852,5165.05979
2013,11,8,312,47.115,-59.99317,0,346.4,352,Ring net 0.75m (0.75 m),202,34,,,,,347.92416,,347.92416,,,,,8698.51968,3479.4148,,695.88296,,695.84832,12873.81744,,,,,347.92416,,347.92416,,,,,8698.51968,3479.4148,,695.88296,,695.84832,12873.81744
2013,11,8,312,47.2665,-59.78033,0,472.6,475,Ring net 0.75m (0.75 m),202,34,,,,,315.9331,,473.92328,157.99018,,,315.9331,8530.71356,8372.72338,,1263.82692,,947.84656,18483.19696,,,,,315.9331,,473.92328,157.99018,,,315.9343147,8530.71356,8372.72338,,1263.82692,,947.84656,18483.19817
2013,11,8,312,47.43233,-59.54867,0,479.9,481,Ring net 0.75m (0.75 m),202,34,,,,,180.68235,,,,,,,6324.69808,3433.39656,,542.09504,,180.68235,10300.18968,,,,,180.68235,,,,,,,6324.69808,3433.39656,,542.09504,,180.68235,10300.18968
2013,11,8,312,47.58067,-59.33867,0,259.7,262,Ring net 0.75m (0.75 m),202,34,,,,,180.36165,,,,,,,,,,,,180.36165,0,,,,,180.36165,,,,,,,,,,,,180.36165,0
2013,12,5,339,44.2678,-63.3178,0,155,158,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,113.181,339.543,,,,,0,452.724,,,,,,,,,,,113.1814351,339.543,,,,,0,452.7244351
2014,1,10,10,44.2675,-63.3175,0,148,162,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,611.7876,,,,,0,611.7876,,,,,,,,,,,,611.7876,,,,,0,611.7876
2014,1,19,19,62.8378,4.17867,0,200,600,WP II-56 cm,180,36,0,0,0,0,8,,0,0,0,0,0,0,0,,0,0,8,0,0,0,0,0,8,,0,0,0,0,0,0,0,,0,0,8,0
2014,1,19,19,62.9552,3.91767,0,200,833,WP II-56 cm,180,36,0,0,0,0,0,,24,0,0,0,0,0,0,,0,0,24,0,0,0,0,0,0,,24,0,0,0,0,0,0,,0,0,24,0
2014,1,25,25,72.0007,19.6937,0,304,309,WP II-56 cm,180,35,0,0,0,0,7.999999856,,0,0,0,0,0,0,0,,0,0,7.999999856,0,0,0,0,0,7.999999856,,0,0,0,0,0,0,0,,0,0,7.999999856,0
2014,1,25,25,73.5032,19.3373,0,465,478,WP II-56 cm,180,35,0,0,0,127.9999999,64.00000019,,0,127.9999999,0,0,0,0,0,,0,0,320,0,0,0,0,127.9999999,64.00000019,,0,127.9999999,0,0,0,0,0,,0,0,320,0
2014,2,3,34,44.2675,-63.31816,0,141,159,Ring net 0.75m xbow (0.75 m),202,34,,,,45.2751,,,90.5502,,,,45.2751,316.9116,,,,,135.8253,362.1867,,,,45.27510001,,,90.5502,,,,45.27527407,316.9116,,,,,135.8253,362.1868741
2014,2,18,49,44.27066,-63.319,0,156,154,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,60.3564,,,,,1629.7788,60.3564,,,,60.3564,1690.1352,,,,,,,60.3564,,,,,1629.7788,60.3564,,,,60.3564,1690.1352
2014,3,1,60,62.8345,4.18267,0,200,589,WP II-56 cm,180,36,0,0,0,0,0,,8,0,0,0,0,0,0,,0,0,8,0,0,0,0,0,0,,8,0,0,0,0,0,0,,0,0,8,0
2014,3,1,60,63.184,3.388,0,200,1019,WP II-56 cm,180,36,0,0,0,0,0,,16,0,0,0,0,0,0,,0,0,16,0,0,0,0,0,0,,16,0,0,0,0,0,0,,0,0,16,0
